Coll_Dt,Matrix_Type,Point,Value
2024-05-19,Tyvek Pouches                 ,Point_A,          
2024-05-19,Tyvek Pouches                 ,Point_A,          
2024-05-20,DBX Inner Tray                ,Point_A,5.75      
2024-05-20,DBX Inner Tray                ,Point_A,6.11      
2024-05-20,DBX Inner Tray                ,Point_A,5.80      
2024-05-20,DBX Outer Tray                ,Point_A,5.66      
2024-05-20,DBX Outer Tray                ,Point_A,6.16      
2024-05-20,DBX Outer Tray                ,Point_A,5.06      
2024-05-20,Foil/Foil Pouch               ,Point_A,          
2024-05-20,Foil/Foil Pouch               ,Point_A,          
2024-05-20,Foil/Foil Pouch               ,Point_A,          
2024-05-20,Foil/Foil Pouch               ,Point_A,          
2024-05-20,Foil/Foil Pouch               ,Point_A,          
2024-05-20,Foil/Foil Pouch               ,Point_A,          
2024-05-20,Foil/Foil Pouch               ,Point_A,          
2024-05-20,Foil/Foil Pouch               ,Point_A,          
2024-05-20,Foil/Foil Pouch               ,Point_A,          
2024-05-20,Tyvek Pouches                 ,Point_A,          
2024-05-20,Tyvek Pouches                 ,Point_A,          
2024-05-20,Tyvek Pouches                 ,Point_A,          
2024-05-20,Lyo Jar Tray                  ,Point_A,6.07      
2024-05-20,Lyo Jar Tray                  ,Point_A,4.63      
2024-05-20,Lyo Jar Tray                  ,Point_A,5.23      
2024-05-20,Dual Outer Tray               ,Point_A,3.27      
2024-05-20,Dual Outer Tray               ,Point_A,4.69      
2024-05-20,Dual Outer Tray               ,Point_A,3.01      
2024-05-20,Lyo Jar Tray                  ,Point_A,2.93      
2024-05-20,Lyo Jar Tray                  ,Point_A,4.93      
2024-05-20,Lyo Jar Tray                  ,Point_A,5.57      
2024-05-20,Dual Outer Tray               ,Point_A,3.75      
2024-05-20,Dual Outer Tray               ,Point_A,4.49      
2024-05-20,Dual Outer Tray               ,Point_A,3.36      
2024-05-20,Lyo Jar Tray                  ,Point_A,6.35      
2024-05-20,Lyo Jar Tray                  ,Point_A,4.91      
2024-05-20,Lyo Jar Tray                  ,Point_A,5.43      
2024-05-20,Foil/Foil Pouch               ,Point_A,          
2024-05-20,Foil/Foil Pouch               ,Point_A,          
2024-05-20,Foil/Foil Pouch               ,Point_A,          
2024-05-20,"5"" Outer Tray                 ",Point_A,2.71      
2024-05-20,"5"" Outer Tray                 ",Point_A,3.03      
2024-05-20,"5"" Outer Tray                 ",Point_A,2.15      
2024-05-20,Polyester Barrier Pouch       ,Point_A,          
2024-05-20,Polyester Barrier Pouch       ,Point_A,          
2024-05-20,Polyester Barrier Pouch       ,Point_A,          
2024-05-20,Polyester Barrier Pouch       ,Point_A,          
2024-05-20,Polyester Barrier Pouch       ,Point_A,          
2024-05-20,Polyester Barrier Pouch       ,Point_A,          
2024-05-20,Dual Inner Tray               ,Point_A,1.70      
2024-05-20,Dual Inner Tray               ,Point_A,1.51      
2024-05-20,Dual Inner Tray               ,Point_A,1.57      
2024-05-20,Dual Inner Tray               ,Point_A,1.48      
2024-05-20,Dual Inner Tray               ,Point_A,1.43      
2024-05-20,Dual Inner Tray               ,Point_A,1.56      
2024-05-20,"5"" Inner Tray                 ",Point_A,1.78      
2024-05-20,"5"" Inner Tray                 ",Point_A,1.71      
2024-05-20,"5"" Inner Tray                 ",Point_A,1.76      
2024-05-20,Polyester Barrier Pouch       ,Point_A,          
2024-05-20,Polyester Barrier Pouch       ,Point_A,          
2024-05-20,Polyester Barrier Pouch       ,Point_A,          
2024-05-20,Inner Q-pack COP Tray         ,Point_A,5.45      
2024-05-20,Inner Q-pack COP Tray         ,Point_A,5.31      
2024-05-20,Inner Q-pack COP Tray         ,Point_A,5.43      
2024-05-20,Outer Q-pack Tray             ,Point_A,1.69      
2024-05-20,Outer Q-pack Tray             ,Point_A,1.78      
2024-05-20,Outer Q-pack Tray             ,Point_A,1.65      
2024-05-22,Tyvek Pouches                 ,Point_A,          
2024-05-22,Tyvek Pouches                 ,Point_A,          
2024-05-22,Tyvek Pouches                 ,Point_A,          
2024-05-20,Trinity Tray                  ,Point_A,1.45      
2024-05-20,Trinity Tray                  ,Point_A,1.66      
2024-05-20,Trinity Tray                  ,Point_A,1.72      
2024-05-20,Trinity Tray                  ,Point_A,1.80      
2024-05-20,Trinity Tray                  ,Point_A,1.41      
2024-05-20,Trinity Tray                  ,Point_A,1.85      
2024-05-22,Polyester Barrier Pouch       ,Point_A,          
2024-05-22,Polyester Barrier Pouch       ,Point_A,          
2024-05-22,Polyester Barrier Pouch       ,Point_A,          
2024-05-22,Trinity Tray                  ,Point_A,1.89      
2024-05-22,Trinity Tray                  ,Point_A,1.57      
2024-05-22,Trinity Tray                  ,Point_A,2.07      
2024-05-22,Trinity Tray                  ,Point_A,1.68      
2024-05-22,Trinity Tray                  ,Point_A,1.57      
2024-05-22,Trinity Tray                  ,Point_A,2.03      
2024-05-22,MOPS Inner Pouch              ,Point_A,          
2024-05-22,MOPS Inner Pouch              ,Point_A,          
2024-05-22,MOPS Inner Pouch              ,Point_A,          
2024-05-22,MOPS Outer Pouch              ,Point_A,          
2024-05-22,MOPS Outer Pouch              ,Point_A,          
2024-05-22,MOPS Outer Pouch              ,Point_A,          
2024-05-20,MOPS Inner Pouch              ,Point_A,          
2024-05-20,MOPS Inner Pouch              ,Point_A,          
2024-05-20,MOPS Inner Pouch              ,Point_A,          
2024-05-20,MOPS Outer Pouch              ,Point_A,          
2024-05-20,MOPS Outer Pouch              ,Point_A,          
2024-05-20,MOPS Outer Pouch              ,Point_A,          
2024-05-20,MOPS Inner Pouch              ,Point_A,          
2024-05-20,MOPS Inner Pouch              ,Point_A,          
2024-05-20,MOPS Inner Pouch              ,Point_A,          
2024-05-20,MOPS Outer Pouch              ,Point_A,          
2024-05-20,MOPS Outer Pouch              ,Point_A,          
2024-05-20,MOPS Outer Pouch              ,Point_A,          
2024-05-23,Tyvek Pouches                 ,Point_A,          
2024-05-23,Tyvek Pouches                 ,Point_A,          
2024-05-23,Tyvek Pouches                 ,Point_A,          
2024-05-22,Foil/Foil Pouch               ,Point_A,          
2024-05-22,Foil/Foil Pouch               ,Point_A,          
2024-05-22,Foil/Foil Pouch               ,Point_A,          
2024-05-28,DBX Inner Tray                ,Point_A,6.20      
2024-05-28,DBX Inner Tray                ,Point_A,6.76      
2024-05-28,DBX Inner Tray                ,Point_A,6.76      
2024-05-28,DBX Outer Tray                ,Point_A,5.86      
2024-05-28,DBX Outer Tray                ,Point_A,5.52      
2024-05-28,DBX Outer Tray                ,Point_A,5.58      
2024-05-28,Foil/Foil Pouch               ,Point_A,          
2024-05-28,Foil/Foil Pouch               ,Point_A,          
2024-05-28,Foil/Foil Pouch               ,Point_A,          
2024-05-28,Foil/Foil Pouch               ,Point_A,          
2024-05-28,Foil/Foil Pouch               ,Point_A,          
2024-05-28,Foil/Foil Pouch               ,Point_A,          
2024-05-28,Foil/Foil Pouch               ,Point_A,          
2024-05-28,Foil/Foil Pouch               ,Point_A,          
2024-05-28,Foil/Foil Pouch               ,Point_A,          
2024-05-28,Tyvek Pouches                 ,Point_A,          
2024-05-28,Tyvek Pouches                 ,Point_A,          
2024-05-28,Tyvek Pouches                 ,Point_A,          
2024-05-28,Lyo Jar Tray                  ,Point_A,5.67      
2024-05-28,Lyo Jar Tray                  ,Point_A,3.87      
2024-05-28,Lyo Jar Tray                  ,Point_A,4.69      
2024-05-28,Tyvek Pouches                 ,Point_A,          
2024-05-28,Tyvek Pouches                 ,Point_A,          
2024-05-28,Tyvek Pouches                 ,Point_A,          
2024-05-28,Trinity Tray                  ,Point_A,1.34      
2024-05-28,Trinity Tray                  ,Point_A,1.48      
2024-05-28,Trinity Tray                  ,Point_A,1.49      
2024-05-28,Trinity Tray                  ,Point_A,1.68      
2024-05-28,Trinity Tray                  ,Point_A,1.58      
2024-05-28,Trinity Tray                  ,Point_A,1.75      
2024-05-28,Polyester Barrier Pouch       ,Point_A,          
2024-05-28,Polyester Barrier Pouch       ,Point_A,          
2024-05-28,Polyester Barrier Pouch       ,Point_A,          
2024-05-28,Trinity Tray                  ,Point_A,1.67      
2024-05-28,Trinity Tray                  ,Point_A,2.09      
2024-05-28,Trinity Tray                  ,Point_A,1.63      
2024-05-28,Trinity Tray                  ,Point_A,1.26      
2024-05-28,Trinity Tray                  ,Point_A,1.93      
2024-05-28,Trinity Tray                  ,Point_A,1.53      
2024-05-28,MOPS Inner Pouch              ,Point_A,          
2024-05-28,MOPS Inner Pouch              ,Point_A,          
2024-05-28,MOPS Inner Pouch              ,Point_A,          
2024-05-28,MOPS Outer Pouch              ,Point_A,          
2024-05-28,MOPS Outer Pouch              ,Point_A,          
2024-05-28,MOPS Outer Pouch              ,Point_A,          
2024-05-28,MOPS Inner Pouch              ,Point_A,          
2024-05-28,MOPS Inner Pouch              ,Point_A,          
2024-05-28,MOPS Inner Pouch              ,Point_A,          
2024-05-28,MOPS Outer Pouch              ,Point_A,          
2024-05-28,MOPS Outer Pouch              ,Point_A,          
2024-05-28,MOPS Outer Pouch              ,Point_A,          
2024-05-28,MOPS Inner Pouch              ,Point_A,          
2024-05-28,MOPS Inner Pouch              ,Point_A,          
2024-05-28,MOPS Inner Pouch              ,Point_A,          
2024-05-28,MOPS Outer Pouch              ,Point_A,          
2024-05-28,MOPS Outer Pouch              ,Point_A,          
2024-05-28,MOPS Outer Pouch              ,Point_A,          
2024-05-29,Tyvek Pouches                 ,Point_A,          
2024-05-29,Tyvek Pouches                 ,Point_A,          
2024-05-29,Tyvek Pouches                 ,Point_A,          
2024-05-29,Tyvek Pouches                 ,Point_A,          
2024-05-29,Tyvek Pouches                 ,Point_A,          
2024-05-29,Tyvek Pouches                 ,Point_A,          
2024-05-26,Tyvek Pouches                 ,Point_A,          
2024-05-26,Tyvek Pouches                 ,Point_A,          
2024-05-26,Tyvek Pouches                 ,Point_A,          
2024-05-26,Tyvek Pouches                 ,Point_A,          
2024-05-26,Tyvek Pouches                 ,Point_A,          
2024-05-26,Tyvek Pouches                 ,Point_A,          
2024-05-26,Tyvek Pouches                 ,Point_A,          
2024-05-26,Tyvek Pouches                 ,Point_A,          
2024-05-26,Tyvek Pouches                 ,Point_A,          
2024-05-26,Tyvek Pouches                 ,Point_A,          
2024-05-26,Tyvek Pouches                 ,Point_A,          
2024-05-26,Tyvek Pouches                 ,Point_A,          
2024-05-26,Tyvek Pouches                 ,Point_A,          
2024-05-26,Tyvek Pouches                 ,Point_A,          
2024-05-26,Tyvek Pouches                 ,Point_A,          
2024-05-29,Tyvek Pouches                 ,Point_A,          
2024-05-29,Tyvek Pouches                 ,Point_A,          
2024-05-29,Tyvek Pouches                 ,Point_A,          
2024-05-26,Tyvek Pouches                 ,Point_A,          
2024-05-26,Tyvek Pouches                 ,Point_A,          
2024-05-26,Tyvek Pouches                 ,Point_A,          
2024-05-26,Tyvek Pouches                 ,Point_A,          
2024-05-26,Tyvek Pouches                 ,Point_A,          
2024-05-26,Tyvek Pouches                 ,Point_A,          
2024-05-29,Tyvek Pouches                 ,Point_A,          
2024-05-29,Tyvek Pouches                 ,Point_A,          
2024-05-29,Tyvek Pouches                 ,Point_A,          
2024-05-26,Tyvek Pouches                 ,Point_A,          
2024-05-26,Tyvek Pouches                 ,Point_A,          
2024-05-26,Tyvek Pouches                 ,Point_A,          
2024-05-29,Tyvek Pouches                 ,Point_A,          
2024-05-29,Tyvek Pouches                 ,Point_A,          
2024-05-29,Tyvek Pouches                 ,Point_A,          
2024-06-02,Tyvek Pouches                 ,Point_A,          
2024-06-02,Tyvek Pouches                 ,Point_A,          
2024-06-02,Tyvek Pouches                 ,Point_A,          
2024-06-02,Tyvek Pouches                 ,Point_A,          
2024-06-02,Tyvek Pouches                 ,Point_A,          
2024-06-02,Tyvek Pouches                 ,Point_A,          
2024-06-02,Tyvek Pouches                 ,Point_A,          
2024-06-02,Tyvek Pouches                 ,Point_A,          
2024-06-02,Tyvek Pouches                 ,Point_A,          
2024-06-02,Tyvek Pouches                 ,Point_A,          
2024-06-02,Tyvek Pouches                 ,Point_A,          
2024-06-02,Tyvek Pouches                 ,Point_A,          
2024-06-02,Tyvek Pouches                 ,Point_A,          
2024-06-02,Tyvek Pouches                 ,Point_A,          
2024-06-02,Tyvek Pouches                 ,Point_A,          
2024-06-02,Tyvek Pouches                 ,Point_A,          
2024-06-02,Tyvek Pouches                 ,Point_A,          
2024-06-02,Tyvek Pouches                 ,Point_A,          
2024-06-02,Tyvek Pouches                 ,Point_A,          
2024-06-02,Tyvek Pouches                 ,Point_A,          
2024-06-02,Tyvek Pouches                 ,Point_A,          
2024-06-02,Tyvek Pouches                 ,Point_A,          
2024-06-02,Tyvek Pouches                 ,Point_A,          
2024-06-02,Tyvek Pouches                 ,Point_A,          
2024-06-02,Tyvek Pouches                 ,Point_A,          
2024-06-02,Tyvek Pouches                 ,Point_A,          
2024-06-02,Tyvek Pouches                 ,Point_A,          
2024-06-02,Tyvek Pouches                 ,Point_A,          
2024-06-02,Tyvek Pouches                 ,Point_A,          
2024-06-02,Tyvek Pouches                 ,Point_A,          
2024-06-02,Tyvek Pouches                 ,Point_A,          
2024-06-02,Tyvek Pouches                 ,Point_A,          
2024-06-02,Tyvek Pouches                 ,Point_A,          
2024-06-02,Tyvek Pouches                 ,Point_A,          
2024-06-02,Tyvek Pouches                 ,Point_A,          
2024-06-02,Tyvek Pouches                 ,Point_A,          
2024-06-02,Tyvek Pouches                 ,Point_A,          
2024-06-02,Tyvek Pouches                 ,Point_A,          
2024-06-02,Tyvek Pouches                 ,Point_A,          
2024-06-03,DBX Inner Tray                ,Point_A,6.82      
2024-06-03,DBX Inner Tray                ,Point_A,6.44      
2024-06-03,DBX Inner Tray                ,Point_A,6.55      
